mmsa_code,mmsa_total_pop,mmsa_n_tracts,mmsa_loneliness,mmsa_foodstamp,mmsa_foodinsecu,mmsa_housinsecu,mmsa_shututility,mmsa_lacktrpt,mmsa_emotionspt
30340,111532,32,34.01793296990998,20.158926586091884,15.10434673456945,13.67393573144927,10.753113904529641,10.499787504931321,24.55581537137324
30420,25910,8,31.37884214588962,12.69136240833655,18.8360671555384,14.048452335005788,8.505187186414512,8.95048243921266,23.406117329216517
30500,207058,40,34.48691236271963,9.284242096417428,11.707288778989462,10.888195095094128,6.873014324488791,6.58750881395551,22.610821122584007
30580,21942,5,35.21160787530763,13.766539057515265,25.151544982225865,21.18661926898186,13.36351289763923,11.99182389937107,26.75852702579528
30620,102087,35,37.06183059547249,14.707147824894454,16.300838500494677,12.933823111659663,9.778049114970566,8.877806184920704,22.49470745540568
30660,28027,8,33.73114496735291,13.930748920683625,14.189560067078173,11.49343847004674,7.403357476718879,7.5990687551289815,24.83576551182788
30700,338377,82,30.45254110060672,9.50545663564604,12.40396805929481,9.546916013795265,6.718690986680537,7.112686736982713,20.54399176066931
30780,748845,189,34.413882579171926,11.91716950770854,17.956337159225207,14.641476941156048,11.09817639164313,9.91291362030861,26.808885416875324
30860,148700,29,33.34428581035642,7.845005379959649,13.096986550100874,9.818642232683256,7.230207800941493,8.126486886348353,18.859143913920647
30900,37820,11,32.76030407191962,11.151895822316234,18.20481491274458,13.176356425171868,9.551470121628771,9.051501850872555,24.140512956107877
31060,19253,4,30.565875447982137,4.669386589102998,6.719664467875136,6.488183659689399,4.544626811406014,4.46524178050174,19.52592842673869
31080,13087661,3070,39.71872634842849,18.512013109141503,21.251734928036413,17.440218836658435,7.99979681625311,10.521069884068666,30.784062186512934
31140,269492,63,32.7829096967628,8.526588915440906,14.100611892004217,10.799647113828984,8.09658691167085,7.455776794858474,23.716908108589493
31220,29178,8,30.614949619576393,14.207197203372402,14.247093700733428,10.322928233600656,7.8935739255603545,7.689365275207348,21.470943861813694
31300,117573,35,33.27292575676388,30.34498651901372,30.60148248322319,21.678970511937262,16.464217124679987,17.162254088948995,25.778142940981343
31340,262124,69,33.55321489066244,12.687523843677038,14.198428606308465,11.196952968823913,7.7438689322610665,8.210290168012087,21.129334589736157
31380,27370,11,34.511366459627325,19.745312385823894,18.516043112897336,13.157442455242965,9.485294117647058,10.596989404457434,23.71176835951772
31420,233334,68,39.54149373858931,23.47068622661078,24.969574086931182,19.409655258127835,14.148966717237952,13.311035254184986,26.436956037268466
31500,33057,7,33.077472244910304,8.244036058928517,14.009864779018061,10.469776446743504,7.677151586653356,7.4620201470187855,23.05635720119793
31540,675239,149,30.432867177399405,10.471775178862595,10.370879496000674,8.74536778829422,4.96044378360847,6.296559440435164,18.691465688445124
31620,22707,7,36.76690447879509,17.279142995552032,24.56262386048355,18.281309728277623,14.037825340203463,12.65041176729643,28.960686132029767
31680,33129,9,35.226888828518824,12.621709076639801,19.310742853693142,14.510540613963595,10.91712095143228,10.067363940958073,26.877602704579072
31700,422733,102,33.12825021940562,7.456142293125921,10.768949431437811,9.299648950992708,6.185210759510141,6.205753276891087,23.779060305204467
31740,133834,32,34.60226698746209,9.797934007800707,15.705587518866656,13.347095655812424,10.154874695518329,9.574810586248637,21.7114993200532
31820,81242,19,29.651537382142244,12.776421062996972,11.985330247901334,9.228853302479012,5.343607986017084,6.571847074173457,19.42160705054036
31860,103402,23,30.89208042397632,9.834355234908415,13.078797315332391,9.82281870756852,6.517631187017659,8.468396162550047,20.646013616757894
31900,125008,30,32.89153574171253,16.997652950211187,17.55650678356585,13.450440771790609,10.799373640087033,9.675692755663636,22.310720913861513
31930,59639,18,31.60686128204698,11.518744445748588,13.016321534566305,10.361998021428931,7.742611378460403,7.534998910109157,19.1115394288972
31940,65260,19,29.899927980386153,13.696694759423844,13.042539074471344,9.572868525896414,6.261650321789765,6.9988063132087035,21.058184186331594
31980,66560,16,34.39327223557692,12.208713942307693,17.9748046875,12.609577824519231,9.99208533653846,9.350362079326922,23.690743689903844
32000,44629,12,32.28163077819355,13.035098254498196,15.364487216832106,11.32563803804701,7.745161218042082,8.326543279033812,21.810804633758323
32020,65366,18,35.74867821191445,14.728074228192025,16.274295505308572,12.42092219196524,9.332960560536058,8.778167548878622,22.604308050056602
32060,67120,18,32.79944427890346,13.999410011918952,13.974699046483908,11.142021752085816,7.374050953516091,7.4962872467222885,24.060707687723482
32100,66376,26,30.510235627335184,12.488149331083523,12.960286850668917,9.854763770037364,7.590668313848379,7.603320477280945,21.080105761118478
32140,25352,7,30.6354804354686,9.227638845061534,12.662606500473336,9.689701009782267,6.187642000631114,7.769931366361628,21.821083149258445
32180,23219,8,34.11758473663809,11.889960807959,15.692643955381369,13.01436754382187,9.30764029458633,9.44523450622335,20.50046082949309
32260,40049,11,31.62881470199006,12.519231441484182,15.512322405053808,11.822802067467354,7.637414167644634,8.02452745386901,23.922095433094455
32300,64299,19,34.35583290564394,21.060836093873927,21.58546633695703,15.684264140966425,11.339003717009595,11.155347672592109,23.695158556120624
32340,21140,6,32.81464522232734,10.337213812677389,13.278926206244087,11.036849574266792,8.144214758751183,8.621461684011352,19.68289498580889
32380,50396,15,32.32981784268592,9.98698507818081,11.444424160647669,8.755538137947457,6.233036352091435,6.4987102150964375,23.874898801492186
32390,103425,27,33.75071307710902,16.566589315929416,15.730394005317866,12.907098863911049,8.352516316171139,8.906202562243172,24.10191733139957
32540,43758,14,32.51959184606243,17.762212623977327,20.216223319164495,14.44134558252205,11.25660679190091,10.531644499291557,25.20429178664473
32620,53986,16,38.29784388545178,20.959131997184453,29.859517282258363,21.559244989441705,15.1956303486089,15.5304819768088,31.101587448597787
32700,30085,7,30.237869370118002,5.765427954129965,10.321053681236497,8.91550939006149,6.642496260594981,6.141901279707495,20.189911916237328
32820,313608,83,36.803305719241855,13.52518079895921,21.660787033494046,16.892470536465904,11.5037176985281,11.416612458865847,29.199971301752498
32860,45221,9,32.03244068021495,12.525390858229585,11.959030096636518,9.390402689016165,5.456997854978882,7.315404347537649,20.15653789168749
32900,282290,63,39.895583619681894,26.273642707853632,29.175249211803465,22.958199015197145,12.012871515108577,14.349575613730563,30.70505295972228
32940,88277,29,36.045357227816986,18.77234613772557,26.52138269311373,19.803457299183254,14.035782819987084,14.365022599318056,29.362298220374505
33020,24873,7,32.03316447553573,14.60067543119045,16.918393438668435,13.6345676034254,10.393695975555824,9.950584971656012,20.507964459454026
33060,30472,9,32.694135599894985,20.779056182725125,22.59505119453925,15.82446508269887,12.563842215804675,12.069982278813336,25.270691126279864
33140,112215,30,36.53551931559952,12.178030566323574,18.050127879516996,13.440410818518023,10.505450251748876,9.152553580180903,24.431039522345497
33220,83503,21,29.014805456091395,11.15616804186676,11.691358394309185,9.118093960696024,6.866595212148067,6.705695603750763,20.349156317737087
33300,43778,14,39.41141897756864,21.90991137100827,23.977077527525243,18.523989218328836,13.09790534058203,13.213607291333547,26.180581570651924
33340,1568940,449,32.55965632847655,17.744402590283887,16.6344240697541,12.82300005098984,7.815456741494256,8.95508343212615,22.020379810572745
33380,36761,13,36.0120344930769,30.498381436848835,30.78739696961453,20.91005413345665,17.38813144364952,15.432093795054543,29.79891189031854
33460,3676381,887,32.18188911867404,8.528780314118695,12.033424473687575,9.921045968848171,6.086372467924299,7.384606600893651,21.94948407142785
33500,77140,19,31.172238786621733,6.3941703396422085,10.506756546538758,9.172499351827845,5.776411718952553,6.521466165413534,20.80458128078818
33540,123193,31,30.870326236068607,7.38897826986923,10.331649525541224,8.834346919061959,6.099323013482909,6.988345117011519,20.78898963415129
33620,24652,6,33.57149521337011,14.306831088755473,16.420704202498783,13.430176050624693,10.307042024987831,9.832609930228784,20.432269187084213
33660,411848,132,34.84210364017793,18.19545074881995,23.13555632174977,16.440966812998973,11.731909102387286,11.722972795788737,27.938661350789612
33700,552063,112,35.33372133252907,20.851247411980154,22.02405866721733,18.34871853393544,9.654868375529604,11.730704285561613,28.268513013913267
33740,226100,66,37.67105395842548,26.096124723573638,28.18953250773994,20.479076514816448,16.443524104378593,14.408613445378151,30.033508624502435
33780,154823,40,32.01504233867061,12.947100237044882,13.451064118380343,10.509444979105172,7.742548587742132,7.558623718698127,21.9335996589654
33860,384740,112,35.604381140510476,18.650668243489108,23.205970785465507,17.307514685241983,12.465234444040133,11.80210505796122,26.485860061340126
33900,24630,9,32.53285018270402,8.110012180267967,14.220552172147787,10.72443767762891,7.652866423061306,7.367547706049534,22.870852618757613
33910,78725,31,31.540323912353124,15.739881867259447,17.43439949190219,14.398800889171163,8.776129564941254,9.156624960304859,24.288884090187363
33980,68353,30,29.2280441238863,8.595158954252192,10.70287624537328,8.471576960777142,5.80303863766038,6.222148259769139,19.330229836291018
34020,49114,16,38.942071507105915,25.82906503237366,28.713668200513094,20.30525715681883,15.09951744919982,13.926253206824939,31.150335953088735
34060,140194,39,35.348039859052456,16.14790219267587,15.138355421772687,11.97297102586416,10.739866185428761,9.35812017632709,22.049252464442134
34140,39872,9,30.709553069823436,8.266685894863564,12.058228832263243,9.548467596308187,6.5026384430176565,7.9439556581059385,20.28270967094703
34220,45813,15,39.90725558247659,23.321504813044328,26.06547704799948,19.877851264924804,13.128721105363105,13.2839412393862,26.289983192543602
34260,41801,10,31.972393004952036,10.02932465730485,15.390289705987895,10.866783091313605,8.31259300016746,8.248718930169133,24.274895337432117
34300,28752,7,33.08179604897051,11.752980662214801,16.672756677796325,12.932192543127433,8.36948386199221,9.44202838063439,22.43634877573734
34340,71429,23,32.000453597278415,14.89967800193199,17.22728303630178,12.340687955872264,8.362630024219854,9.074790351257892,21.758729647622115
34380,64938,18,37.05507869044319,20.73314084203394,20.443290523268345,14.020530352028088,11.014580060981244,11.89851550709908,23.150582093689366
34500,37043,11,33.73483789109954,16.529951677779877,16.179545393191695,12.739300272656102,8.653235429095915,8.619798612423402,25.225840239721403
34540,62657,14,33.83395630176996,10.365392533954704,12.724415468343523,9.85673907145251,7.147523820163748,7.103985189204718,19.87306446207128
34620,112156,34,34.61697367951782,13.324534576839403,18.876090445450977,13.342041442276829,10.593066799814544,10.530650165840436,23.033000463639933
34680,63594,20,28.24691323080794,11.596880208824732,17.08856810390917,13.001559895587633,9.179702487656067,8.325474101330313,22.400363241815263
34700,42968,10,32.10040029789611,12.5524180785701,14.947919381865573,11.285642803947123,7.554221746415939,7.841640290448705,24.53501908396947
34740,175947,45,32.468652491943594,19.123022273752888,18.3810829397489,14.267818718136713,11.026349980391823,9.936946353163169,23.373068026166973
34780,66606,20,34.20043239347807,22.330030327598116,23.844272287781887,17.119525267993875,13.820807434765637,12.719276041197489,26.563153469657387
34820,356445,76,29.350523082102427,9.69790374391561,15.944377393426757,11.49751602631542,7.613313133863571,7.813192778689558,22.202321816830086
34880,13626,5,32.38969616908851,9.580617936298253,9.146785557023339,9.445310435931308,5.938793483047116,5.996418611478057,21.97443857331572
34900,136946,39,33.524288405648946,12.725220889985833,14.549266134096651,12.539560848801717,6.398992303535701,8.050370218918408,25.21825025922626
35020,55309,20,37.72034388616681,26.856889475492235,33.399088755898674,23.609613263664144,17.749711620170316,16.73543546258294,32.089446563850366
35060,37478,11,36.9553898286995,26.260310048561823,28.000704413255775,20.257881957415016,15.95991781845349,14.634417524947969,29.765449063450557
35100,122678,35,33.632997766510705,13.731420466587327,16.18308661699734,12.256810512072253,8.575718547742872,8.90827776781493,22.71959030959096
35140,37918,10,31.88941399862862,14.088219315364734,21.11636425971834,15.026246110026898,10.52332928951949,10.230774302442112,26.006427026741914
35220,48913,13,33.984165763702904,9.181606116983215,14.520411751477113,10.809011919121705,8.171475885756344,7.662954633737453,23.351726534868032
35300,570890,134,34.46567850198812,13.463307292122826,16.078302825412955,14.263114435355323,9.825236735623326,9.166038991749724,25.55307870167633
35340,69958,22,39.29809600045742,25.084812315961006,27.494016409845905,19.279679236113093,14.83923925784042,13.800075759741558,30.91332084965265
35380,996386,360,38.24724685011632,20.758426152113742,24.38332724466221,18.845811763714064,14.13142446802745,12.370599446399286,29.75327654142069
35420,92840,24,35.0380741059888,12.674307410598882,14.760527789745797,11.198397242567859,8.085435157259802,7.874199698405859,21.740610728134424
35580,25880,8,28.4603400309119,8.25402627511592,11.188547140649149,8.599389489953632,5.479899536321484,6.973149149922721,20.481147604327667
35620,19823721,4783,34.972063438544154,14.591072538803388,19.28818125012958,16.099990244011206,9.017374386978105,9.470151249606468,27.134619141381176
35660,153938,53,32.12719666359183,18.409659733139318,18.1512764879367,13.588355052033938,10.781894658888646,9.698095986695943,23.07092855565228
35700,47838,14,29.134706718508294,20.045756511559844,27.159076466407456,20.007477319285922,11.800388812241314,12.763288599021697,27.469237844391486
35740,48667,13,29.666020095752764,8.94881130951158,13.017730700474656,9.46980294655516,6.511200608215011,6.88034397024678,20.279803562989294
35820,35371,9,29.347717056345594,10.917460631590851,14.291170733086428,10.093785869780328,7.387953408159227,7.493969636142603,21.604447145967036
35900,66125,18,33.242380340264646,14.204623062381854,16.438794706994326,11.711479773156897,7.991965217391305,8.662292627599243,22.465486578449905
35940,58518,13,33.98044362418401,11.499152397552889,13.857197785296831,10.996657438736797,7.806039167435661,7.578244300898869,20.560191735876142
35980,278986,66,32.31594094327314,11.529377818241777,14.17646763636885,11.711910633508491,7.944439505925028,8.288401210096564,24.11657538371101
36180,52827,16,30.590726333125104,10.043960474757228,11.988384727506768,10.185762962121643,6.658006322524467,6.485480909383459,20.397514528555472
36260,637714,125,33.14558265931122,5.916897386602772,11.675274339280618,9.740549211715596,6.236570782513792,6.557904013397856,20.082930749520944
36420,1427943,407,32.4184478652159,15.26103948126781,18.49754626060004,14.668419327662239,10.660637994653849,9.744625660828198,24.786627967642964
36460,76823,22,32.239255170977444,16.6349088163701,16.8155109797847,13.145491584551502,8.610397927703943,9.076017598896163,24.0029678611874
36540,966688,266,29.583845977192226,10.244360641696183,13.66767333410573,10.622299128570955,7.34968676553345,7.399704868582211,21.093641692045416
36580,59678,22,32.82264653641208,12.50468681926338,13.134310801300309,10.894435135225711,6.78976339689668,7.777365193203527,23.22641676999899
36620,25571,5,27.368194439012942,11.655715458918309,15.80594423370224,12.028966407258222,7.940096202729655,8.643881741034765,20.256630558054045
36660,82574,28,38.00939399811079,29.951476251604625,30.943390171240342,21.875388136701627,17.615434640443723,15.707198391745582,31.1235134545983
36700,83745,38,32.82786554421159,21.952115350170157,30.276658905009253,21.12336258881127,15.12825004477879,13.942800167174157,29.36903815153144
